station_idx,day,value,var,timestamp,new_part,shahrestan,subbasin_i,Longitude,Latitude,new_elevation
1165,236,621.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,593.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,590.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,562.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,637.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,627.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,623.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,628.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,236,621.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,621.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,590.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,637.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,620.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,627.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,623.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,237,628.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,610.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,590.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,637.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,620.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,606.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,627.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,623.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,238,628.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,610.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,590.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,612.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,637.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,633.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,620.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,606.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,623.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,628.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,611.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,239,623.0,tmin,2026-08-02T08:02:41.199142,,,,,,
1165,240,610.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,590.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,612.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,618.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,633.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,620.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,606.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,628.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,611.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,635.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,240,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,610.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,612.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,618.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,620.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,606.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,611.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,635.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,241,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,610.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,612.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,618.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,619.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,606.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,611.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,635.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,242,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,612.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,618.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,619.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,622.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,624.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,611.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,610.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,635.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,243,623.0,tmin,2026-08-02T08:02:41.200143,,,,,,
1165,244,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,619.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,622.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,624.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,635.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,244,623.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,619.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,622.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,624.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,602.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,623.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,245,588.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,619.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,622.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,600.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,624.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,602.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,613.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,623.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,588.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,246,573.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,622.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,600.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,599.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,624.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,602.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,613.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,631.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,588.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,247,573.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,600.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,599.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,580.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,602.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,618.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,613.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,607.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,612.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,610.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,631.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,588.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,248,573.0,tmin,2026-08-02T08:02:41.201138,,,,,,
1165,249,610.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,600.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,599.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,580.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,602.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,613.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,607.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,612.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,614.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,610.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,631.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,588.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,249,573.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,600.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,599.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,580.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,615.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,613.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,607.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,612.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,614.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,631.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,250,573.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,599.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,580.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,615.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,610.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,607.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,612.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,614.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,631.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,606.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,251,589.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,580.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,584.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,615.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,610.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,612.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,614.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,618.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,606.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,252,589.0,tmin,2026-08-02T08:02:41.202137,,,,,,
1165,253,584.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,615.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,610.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,614.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,618.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,606.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,253,589.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,584.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,615.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,610.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,618.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,606.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,627.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,589.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,254,623.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,584.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,610.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,604.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,558.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,606.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,627.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,589.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,255,623.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,584.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,604.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,601.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,558.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,627.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,256,623.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,257,604.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,257,601.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,257,558.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,257,627.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,257,623.0,tmin,2026-08-02T08:02:41.203133,,,,,,
1165,258,604.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,601.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,614.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,613.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,558.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,627.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,258,623.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,597.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,604.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,601.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,614.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,581.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,613.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,604.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,259,558.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,597.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,601.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,614.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,581.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,608.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,613.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,260,604.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,597.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,614.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,581.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,608.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,613.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,261,604.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,262,597.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,262,614.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,262,581.0,tmin,2026-08-02T08:02:41.204132,,,,,,
1165,262,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,262,613.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,262,604.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,262,626.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,597.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,581.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,603.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,604.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,598.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,263,626.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,603.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,598.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,626.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,622.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,264,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,611.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,603.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,598.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,607.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,626.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,622.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,265,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,611.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,603.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,598.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,598.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,607.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,626.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,622.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,266,608.0,tmin,2026-08-02T08:02:41.205127,,,,,,
1165,267,611.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,603.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,598.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,598.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,607.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,566.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,622.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,267,608.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,611.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,598.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,600.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,607.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,566.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,622.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,268,608.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,611.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,598.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,600.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,605.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,607.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,566.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,269,628.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,598.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,600.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,605.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,586.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,566.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,567.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,270,628.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,610.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,600.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,605.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,586.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,566.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,567.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,582.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,271,628.0,tmin,2026-08-02T08:02:41.206123,,,,,,
1165,272,610.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,600.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,605.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,586.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,592.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,567.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,582.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,575.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,272,628.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,610.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,605.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,586.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,592.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,567.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,582.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,575.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,559.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,628.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,273,631.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,610.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,586.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,592.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,615.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,567.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,582.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,575.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,559.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,631.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,274,561.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,610.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,592.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,615.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,611.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,582.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,575.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,559.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,631.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,275,561.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,276,567.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,276,592.0,tmin,2026-08-02T08:02:41.207129,,,,,,
1165,276,615.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,611.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,575.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,559.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,631.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,632.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,276,561.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,567.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,615.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,611.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,559.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,631.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,632.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,277,561.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,567.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,615.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,611.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,607.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,554.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,632.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,278,561.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,567.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,565.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,611.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,607.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,554.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,279,632.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,280,567.0,tmin,2026-08-02T08:02:41.208152,,,,,,
1165,280,565.0,tmin,2026-08-02T08:02:41.208152,,,,,,
