stationid	new_part	shahrestan	subbasin_i	Longitude	Latitude	new_elevation
156070	1	279	511	58.25961	34.24121	1662
156080	1	278	507	56.69758	34.12181	1051
156090	1	279	511	57.95149	34.11726	1091
156100	1	278	506	56.5032	34.1147	1069
156110	1	279	511	58.30311	34.11399	1563
156120	1	280	568	59.03923	34.10387	1544
156130	1	271	512	57.211	34.03268	1035
156140	1	276	457	58.50351	34.03106	1999
156150	1	280	571	58.8032	34.0303	1577
156160	1	280	568	59.22788	34.00922	1536
156170	1	276	511	58.37999	33.97893	1505
156180	1	278	507	56.98225	33.98851	1173
156190	1	280	571	58.73164	33.96207	1691
156200	1	278	506	56.26	33.93	783
156210	1	280	571	59.05848	33.86588	1484
156220	1	271	512	57.27217	33.82	1172
156240	1	280	571	58.85806	33.77842	1780
156250	1	278	460	56.75181	33.77756	696
156260	1	275	573	59.96305	33.69279	1132
156270	1	275	569	58.9666	33.674	1899
156280	1	278	460	57.1545	33.64088	1332
156290	1	275	569	59.7038	33.41945	1720
156300	1	276	457	58.24	33.4	1260
156310	1	278	460	57.25493	33.37843	1398
156320	1	280	571	58.8032	34.0303	1577
156330	1	278	506	56.0717	33.36469	1042
156340	1	275	569	59.90274	33.31349	2210
156350	1	276	469	58.62684	33.44971	1339
156360	1	280	458	59.3378	33.23983	1845
156380	1	274	576	59.71108	33.16261	2000
156390	1	274	576	59.8798	33.14452	1856
156400	1	272	458	59.23154	33.09922	1847
156410	1	276	458	58.67948	33.67955	1432
156420	1	274	573	60.4653	33.50728	674
156430	1	273	472	58.79655	32.99651	1720
156440	1	274	575	60.22795	32.99767	1395
156450	1	272	472	59.20906	32.84813	1511
156460	1	277	472	59.62887	32.86537	2047
156470	1	274	576	60.35145	32.86356	1230
156480	1	274	576	60.21376	32.71978	1287
156490	1	273	471	59.14254	32.70304	1851
156500	1	277	472	59.52047	32.70777	1859
156510	1	273	471	59.01691	32.58001	1424
156520	1	277	574	60.37378	32.54736	1491
156530	1	273	470	58.59758	32.86469	1238
156540	1	277	471	59.38196	32.47088	1502
156550	1	278	468	57.48	32.37	1118
156560	1	277	579	59.87446	32.36572	1634
156570	1	278	470	58.84492	32.33038	1379
156580	1	281	492	59.7416	32.28383	1628
156590	1	277	577	60.32856	32.40516	1330
156600	1	281	491	59.39941	32.22771	1935
156610	1	277	577	60.69743	32.19152	942
156620	1	274	576	59.90205	32.8373	1937
156630	1	281	492	59.87111	32.68331	2118
156640	1	281	492	59.85196	32.17616	1372
156650	1	281	488	59.51062	31.99092	1762
156660	1	281	488	59.46563	31.81527	1456
156680	1	273	489	59.09195	31.70722	1269
156690	1	281	488	59.44186	31.6372	1449
156700	1	281	488	59.98934	31.96684	1355
156710	1	281	582	60.3722	31.45564	962
156720	1	281	581	60.6868	31.43947	762
156730	1	281	581	60.717	31.383	736
156740	1	281	489	59.69294	31.48155	1080
156750	1	281	582	60.09139	31.02385	1101
156760	1	281	583	59.9194	31.67469	1566
158020	2	238	36	56.767409	38.266576	866
158025	2	238	36	56.737	38.255	929
158030	2	238	36	57.138497	38.221855	1391
158035	2	238	36	56.838575	38.211816	941
158040	2	238	36	56.601	38.194	834
158045	2	238	36	56.533948	38.189006	776
158050	2	238	36	56.473649	38.18302	696
158055	2	238	36	56.943749	38.182125	1104
158060	2	238	36	56.658315	38.173961	890
158065	2	238	36	57.018063	38.169268	1089
158070	2	238	36	56.662599	38.16649	926
158075	2	238	36	56.784178	38.142647	1032
158080	2	238	36	57.246144	38.139175	1494
158085	2	238	36	57.079079	38.135245	1151
158090	2	241	38	56.518043	38.075744	1019
158095	2	238	36	57.28936	38.064414	1349
158100	2	238	36	57.140244	38.056988	1229
158105	2	238	38	56.991778	37.980111	1152
158110	2	238	38	56.784662	37.955781	848
158115	2	236	38	57.310297	37.953973	1351
158120	2	238	38	57.112	37.935	1290
158125	2	239	37	57.699	37.9058	1689
158130	2	236	38	57.217416	37.879132	1181
158135	2	241	40	56.76	37.47	881
158140	2	239	38	57.765	37.8541	1787
158145	2	239	596	57.895716	37.829024	1809
158150	2	241	38	56.422921	37.822283	402
158155	2	241	38	57.008448	37.818181	1005
158160	2	236	38	57.31	37.81	981
158162	2	241	39	56.3666	37.8005	439
158165	2	239	38	57.557111	37.793171	1341
158170	2	241	38	56.580191	37.748558	462
158175	2	239	38	57.718464	37.745674	1392
158180	2	241	39	56.325621	37.737206	532
158185	2	239	42	58.014547	37.710552	1716
158190	2	241	38	56.911121	37.706903	567
158195	2	241	38	57.075242	37.698031	689
158200	2	236	38	57.408806	37.68104	1139
158205	2	239	42	58.097	37.675	1815
158210	2	241	38	57.205319	37.666903	708
158215	2	263	42	58.19	37.08	1564
158220	2	241	38	57.039292	37.634335	658
158225	2	239	38	57.77792	37.633173	1407
158227	2	417	37	56.09	37.78	1255
158230	2	239	38	57.90071	37.625119	1748
158235	2	241	39	56.406	37.624	785
158240	2	239	38	57.856743	37.605343	1507
158245	2	241	39	56.214761	37.568558	853
158250	2	239	38	57.698143	37.566662	1414
158255	2	241	40	56.927238	37.559182	757
158260	2	241	40	56.799491	37.541628	801
158265	2	236	38	57.092778	37.533266	931
158270	2	236	38	57.485322	37.513896	941
158275	2	241	40	56.549584	37.504909	1236
158280	2	241	40	56.750768	37.498497	856
158285	2	241	39	56.16074	37.480701	1082
158290	2	236	38	57.599455	37.465594	997
158295	2	241	40	56.74	37.44	1026
158300	2	239	42	58.125337	37.439879	1470
158305	2	241	536	56.549902	37.429567	1554
158310	2	236	41	57.167339	37.412996	1564
158315	2	239	42	58.092147	37.408497	1232
158320	2	239	42	57.945083	37.391797	1089
158325	2	239	42	57.8257	37.401	1062
158330	2	236	41	57.540106	37.400103	1287
158335	2	240	42	58.276033	37.39221	1432
158340	1	237	536	56.89	37.34	1347
158345	2	239	42	57.767138	37.327205	1303
158350	2	236	41	57.57419	37.325619	1533
158355	2	239	42	57.7373	37.3176	1300
158360	2	239	42	57.908827	37.31464	1191
158365	1	237	536	56.9762	37.3081	1586
158370	2	236	41	57.234399	37.301996	1425
158375	2	240	42	58.285906	37.299247	1236
158380	2	239	42	58.00218	37.288033	1197
158382	2	240	42	58.289347	37.280944	1222
158385	1	242	34	55.927703	37.261211	1270
158390	2	239	42	57.907278	37.24126	1310
158395	1	242	536	56.600376	37.227306	1509
158400	2	239	42	57.7891	37.2237	1778
158405	1	235	535	57.409882	37.219271	1568
158410	2	240	42	58.036273	37.216672	1362
158415	1	235	535	57.486429	37.20364	1575
158420	1	237	535	56.921	37.1916	1230
158425	1	237	535	56.8332	37.1891	1129
158430	2	240	42	58.155	37.17	1333
158433	1	235	535	57.53278	37.13556	1428
158435	2	239	42	57.9233	37.1628	1796
158440	1	235	535	57.341151	37.14776	1111
158445	1	235	535	57.7664	37.1331	1735
158450	1	235	535	57.609715	37.075936	1447
158455	1	235	535	57.095187	37.072731	1013
158460	1	237	535	57.001	37.0721	982
158465	2	263	42	58.224	37.072	1610
158467	1	235	535	57.291479	37.057131	1060
158468	1	237	536	56.9	37.31	1395
158470	1	242	534	56.28	36.98	1048
158475	2	240	533	58.128724	36.983905	1905
158480	1	242	534	56.214428	36.971718	1097
158485	1	235	535	57.049662	36.964046	993
158490	1	235	535	57.544761	36.961636	1240
158495	1	237	534	56.3783	36.9517	939
158500	1	235	537	57.942915	36.902938	1588
158505	1	235	537	57.362095	36.875449	1046
158510	1	235	537	57.523343	36.872136	1141
158515	1	235	533	58.084021	36.818584	1726
158517	1	235	537	58	36.81	1491
158520	1	235	537	57.740206	36.765001	1136
158525	1	237	532	56.5236	36.7147	920
158530	1	235	537	57.920526	36.697909	1227
158535	2	239	42	58.16	37.33	1168
161020	2	81	71	48.05	32.85528	481
161025	2	285	112	49.60594	32.47175	1376
161030	2	286	136	48.23513	32.75961	432
161040	2	295	108	48.58903	32.61416	527
161050	2	286	136	48.76173	32.74857	990
161055	2	285	112	49.76437	32.40451	2029
161060	2	300	70	48.14849	32.31682	90
161090	2	303	108	49.24088	32.38872	495
161100	2	295	136	48.64407	32.38116	194
161110	2	300	68	48.41486	32.36022	121
161120	2	304	106	49.35749	32.1593	735
161130	2	304	106	49.06637	32.13372	369
161140	2	288	112	49.56499	32.09193	643
161150	2	304	109	49.82543	32.00112	662
161160	2	296	67	48.1452	31.77755	65
161170	2	304	106	49.49817	31.76447	380
161180	2	289	147	50.02615	31.59509	1081
161190	2	296	67	48.18806	31.55195	7
161200	2	289	106	49.71149	31.5351	593
161210	2	290	144	49.07523	31.86336	57
161220	2	307	67	47.92593	31.52007	13
161230	2	296	67	48.4556	31.83213	34
161240	2	289	147	50.0864	31.36514	962
161250	2	293	68	48.89717	31.83545	23
161260	2	289	147	50.01604	31.82935	1217
161270	2	290	144	49.38652	31.67868	283
161280	2	289	148	50.1616	31.40144	1791
161290	2	289	148	50.20259	31.62111	1063
161300	2	293	67	48.59564	31.64778	27
161310	2	298	145	49.8928	31.62854	870
161320	2	287	144	49.24036	31.54885	77
161330	2	287	67	48.77382	31.46755	16
161340	2	287	144	49.04147	31.4851	18
161350	2	298	145	49.52234	31.44173	289
161360	2	287	67	48.45317	31.74715	32
161370	2	287	103	49.3802	31.37124	63
161380	2	287	144	49.17141	31.22373	32
161390	2	287	144	48.93172	31.20853	19
161400	2	287	103	48.25861	31.26574	14
161410	2	287	103	48.65149	31.22605	11
161420	2	284	144	49.9128	31.14785	524
161430	2	297	144	49.38351	31.04706	46
161440	2	287	144	49.69832	31.04669	86
161450	2	284	149	49.85643	30.8774	160
161460	2	292	150	50.1884	30.84544	486
161470	2	299	144	48.79421	30.80014	7
161480	2	292	149	50.05904	30.75699	389
161490	2	294	103	48.43322	30.74445	11
161500	2	291	144	48.87899	31.06307	13
161510	2	284	153	49.9003	30.55735	47
161520	2	291	144	49.40741	30.89104	24
161530	2	294	103	48.17038	30.45551	12
161540	2	291	144	49.16299	30.70901	17
161550	2	291	144	49.68404	30.46707	11
161560	2	292	160	50.45018	30.61608	706
161570	2	292	153	50.22448	30.32525	161
161580	2	306	152	49.81525	31.37138	478
161590	2	306	167	50.0569	30.35621	108
161595	2	282	102	48.58253	30.17352	6
161600	2	282	102	48.42196	30.12758	7
161610	2	282	400	48.52176	29.97904	6
166020	2	75	87	47.766667	34.216667	1755
166025	2	75	87	47.883333	34.166667	1831
166030	2	75	87	47.983333	34.116667	1895
166040	2	75	87	47.716667	34.083333	1638
166042	2	75	87	47.93	34.08	1938
166045	2	75	87	48.1625	34.0383	1900
166050	2	73	101	48.83	34.03	2303
166055	2	230	86	47.33	34.02	1617
166060	2	73	141	48.6667	34.0167	1825
166070	2	75	75	47.98333	33.983333	1671
166075	2	75	86	47.716667	33.966667	2138
166080	2	73	140	48.8333	33.95	2039
166085	2	75	86	47.7	33.93	1588
166090	2	75	75	48.016667	33.93333	1735
166095	2	73	140	48.6	33.9167	2142
166100	2	75	86	48.09	33.97	2081
166105	2	79	75	48.033333	33.883333	1704
166110	2	73	140	48.9167	33.8833	2146
166115	2	73	140	48.833333	33.866667	1631
166120	2	73	140	48.8	33.8333	1535
166125	2	79	76	48.37	33.82	1824
166130	2	76	75	47.7	33.8	1279
166135	2	73	140	48.6167	33.8	1974
166140	2	79	75	47.916667	33.783333	1323
166145	2	79	76	48.26666667	33.78333333	1642
166150	2	79	75	47.8167	33.7667	1691
166155	2	79	75	48.05	33.766667	1691
166160	2	74	77	48.58	33.77	2012
166165	2	74	77	48.4	33.733333	1811
166170	2	77	140	48.83	33.72	1486
166175	2	76	75	47.8	33.7	1061
166180	2	80	86	47.15	33.6833	1114
166185	2	80	86	47.47	33.68	1226
166190	2	79	74	48.15	33.683	1614
166195	2	76	75	47.85	33.666	1169
166200	2	77	140	48.9167	33.6667	1495
166205	2	74	77	48.55	33.65	1657
166215	2	71	142	49.4	33.633333	2006
166220	2	74	74	48.2833	33.6167	1293
166225	2	74	74	48.216	33.6	1723
166230	2	71	143	49.5203	33.5869	1919
166235	2	80	86	47.2833	33.55	1540
166240	2	76	74	48.033333	33.55	1127
166245	2	74	74	48.35	33.5333	1257
166250	2	74	74	48.4333	33.5333	1427
166251	2	74	77	48.7	33.5	1808
166253	2	74	74	48.348072	33.504606	1206
166255	2	80	72	47.8333	33.5	1177
166260	2	74	77	48.7	33.5	1808
166270	2	77	140	49.07	33.5	1442
166275	2	76	74	48.0167	33.4833	1015
166280	2	74	74	48.35	33.49	1195
166285	2	72	143	49.7333	33.4833	2161
166290	2	80	79	47.1667	33.4833	982
166295	2	80	79	47.2374	33.4741	1014
166300	2	80	79	47.45	33.45	1310
166305	2	80	73	47.666667	33.45	1170
166310	2	74	74	48.6333	33.45	2076
166315	2	77	140	49.18	33.45	1651
166320	2	80	73	47.616667	33.433333	1127
166325	2	71	143	49.483333	33.433333	1845
166327	2	80	79	47.4007	33.4133	1287
166330	2	78	79	47.3167	33.3333	1370
166340	2	72	143	49.6167	33.3833	1963
166345	2	81	72	47.95	33.366667	884
166350	2	74	139	48.55	33.28	2336
166355	2	74	74	48.2667	33.28	1825
166365	2	77	140	49.12	33.55	1499
166370	2	74	74	48.4833	33.3167	1688
166375	2	74	74	48.6	33.3167	1754
166380	2	81	72	47.883333	33.3	910
166395	2	81	72	48.016667	33.283333	1373
166400	2	71	143	49.483333	33.283333	2185
166405	2	72	143	49.8833	33.2833	2326
166415	2	74	139	48.55	33.2667	1975
166420	2	72	139	49.05	33.25	2078
166425	2	72	138	49.65	33.25	2109
166430	2	81	72	48.211078	33.238201	1467
166435	2	74	139	48.5333	33.2333	1405
166440	2	74	139	48.7667	33.2333	1141
166445	2	74	139	48.8833	33.2333	1271
166450	2	72	138	49.7016	33.2355	2106
166455	2	72	143	49.6138	33.406	1932
166460	2	81	72	47.733333	33.2	769
166465	2	74	139	48.5	33.1833	1451
166470	2	81	72	47.85	33.166667	962
166475	2	168	78	47.3	33.16	873
166480	2	72	138	49.37	33.16	2500
166485	2	81	71	47.96	33.15	1153
166490	2	74	139	48.57	33.15	917
166500	2	72	139	49.3667	33.1333	2576
166505	2	81	72	47.55	33.116667	530
166510	2	74	139	48.65	33.1167	727
166515	2	74	139	48.8833	33.0833	2276
166520	2	72	137	48.9333	33.05	2083
166525	2	81	71	48.15	32.966667	682
166530	2	81	71	48.183333	32.966667	905
166535	2	74	137	48.75	32.93333333	1101
166540	2	72	137	49.6333	32.95	2244
166545	2	81	71	47.99776	32.854486	344
171001	2	417	37	55.82	38.03	255
171004	2	422	37	55.52	37.95	74
171008	2	417	37	56.08	37.9	322
171017	2	416	33	55.57	37.75	571
171019	2	416	33	55.37	37.68	333
171020	1	364	418	52.493333	31.321944	2095
171023	1	364	417	52.683056	31.238333	2253
171026	1	364	418	52.496667	31.210833	2125
171029	1	364	418	52.52	31.19	2135
171032	2	364	419	52.4011	31.0846	2309
171033	2	422	35	55.28	37.4	83
171035	2	364	406	52.083889	31.121389	2453
171038	1	364	418	52.74	31.09	1952
171041	2	364	419	52.245495	31.077804	2393
171047	1	364	418	52.883333	30.933333	2036
171049	2	414	33	54.9	37.08	20
171050	2	367	406	52.448889	30.913056	2488
171052	2	410	33	54.57	37.07	1
171053	2	364	409	52.0025	30.898056	2319
171054	2	421	33	54.07	37.05	-23
171056	2	367	406	52.521389	30.842222	2370
171059	2	367	406	52.347778	30.839167	2333
171062	1	371	405	53.176667	30.764167	2563
171064	2	410	33	54.38	37.0	-14
171065	2	367	408	51.964167	30.718056	2118
171068	2	367	410	52.1888	30.7125	2205
171069	2	414	33	54.73	36.98	53
171071	2	367	406	52.598889	30.711667	2367
171074	2	367	406	52.674444	30.6555	2357
171077	2	367	410	52.4075	30.643333	2164
171080	2	367	406	52.568056	30.631667	2339
171083	1	371	405	52.950556	30.604722	2342
171086	2	367	406	52.655833	30.570833	2331
171087	2	414	33	55.02	36.87	1138
171089	2	374	161	51.206389	30.569444	1819
171092	2	377	408	51.950556	30.520278	2182
171095	2	367	410	52.458056	30.516389	2148
171098	2	387	408	52.084167	30.514444	1933
171101	1	371	405	53.126389	30.513333	2190
171104	2	368	404	53.3121	30.3012	1987
171107	2	367	411	52.233333	30.489444	2210
171110	2	377	408	51.868611	30.459167	2318
171113	2	391	404	53.1309	30.2517	2006
171116	2	371	404	53.2522	30.2511	1904
171119	2	374	161	51.368611	30.404722	889
171122	2	367	411	52.4	30.4	2185
171125	2	368	404	53.56	30.4	2587
171128	2	367	410	52.683333	30.388889	2216
171129	2	388	160	51.1914	30.1403	781
171131	2	387	408	52.084167	30.514444	1933
171134	1	368	423	53.9	30.35	1879
171137	2	374	164	51.514167	30.341667	1063
171140	2	388	164	51.625278	30.307778	1417
171143	2	374	164	51.398889	30.305	803
171146	1	368	424	53.802954	30.29529	2122
171149	2	387	408	52.14	30.24	2670
171152	2	387	408	52.14	30.27	1990
171155	2	387	400	52.447937	30.27182	1695
171158	2	368	404	53.52	30.25	2202
171161	2	374	164	51.526944	30.241389	879
171164	2	388	164	51.705278	30.1347	1245
171167	2	391	404	53.158889	30.217222	1860
171170	2	377	167	52.036667	30.2075	2104
171173	2	387	408	52.42	30.21	1643
171176	2	388	164	51.502222	30.197222	890
171179	2	388	164	51.733889	30.184444	1181
171182	2	387	408	52.084167	30.514444	1933
171185	2	377	167	52.0675	30.136389	2000
171188	2	388	163	51.521944	30.116389	951
171191	2	377	165	51.82	30.1	1822
171194	2	387	400	52.71	30.09	1627
171197	2	377	407	52.429167	30.091111	1626
171200	2	377	407	52.288333	30.083333	1791
171203	2	387	402	52.921389	30.083333	1719
171206	2	388	160	51.206944	30.074444	1030
171209	2	391	403	53.278333	30.062222	1916
171212	2	391	402	53.045278	30.058056	1766
171215	1	368	426	53.72	30.01	2143
171218	2	388	165	51.956667	30.018056	1544
171221	2	377	407	52.357778	30.008333	1670
171224	2	387	400	52.64	30.01	1600
171227	2	387	392	53	30.0	1658
171230	2	388	169	50.955278	29.986944	608
171233	2	387	400	52.848611	29.973056	1620
171236	1	368	426	53.88	29.97	2091
171239	2	365	391	53.249722	29.946389	1738
171242	2	388	165	51.913056	29.920556	1841
171245	2	387	400	52.9175	29.885278	1614
171248	2	387	400	52.801389	29.884444	1602
171251	2	383	173	51.605	29.839444	900
171254	1	390	394	53.5994	29.8267	1590
171257	2	378	412	52.334167	29.825556	1997
171260	1	390	394	53.6519	29.8194	1576
171263	1	365	394	53.494722	29.811389	1577
171266	2	378	412	52.500833	29.805	1865
171269	2	378	407	52.6503	29.7994	1604
171272	2	383	173	51.669167	29.797778	921
171275	1	365	390	53.245556	29.778333	1588
171278	2	378	400	52.846667	29.7775	1589
171281	2	378	221	51.975556	29.756389	2173
171284	2	378	412	52.414722	29.750556	1809
171287	2	383	172	51.551944	29.748056	768
171290	1	390	394	54.0036	29.7464	1702
171293	1	365	390	53.310278	29.740556	1578
171296	1	390	394	53.8564	29.7033	1573
171299	2	383	172	51.58	29.68	793
171302	2	378	219	52.140556	29.669444	1953
171305	2	378	177	51.979722	29.66148	2144
171308	2	378	400	53.0353	29.6353	1581
171311	1	390	399	53.7425	29.6122	1580
171314	2	383	173	51.875	29.592222	1432
171317	1	390	394	54.0467	29.5922	1585
171320	2	383	171	51.519167	29.566111	965
171323	2	378	401	52.916111	29.561111	1596
171326	2	383	171	51.334722	29.559167	487
171329	2	378	416	52.875556	29.503611	1475
171335	2	370	400	53.308056	29.501944	1594
171338	2	378	176	52.17222222	29.5	1693
171341	2	378	176	52.185	29.499	1658
171344	1	390	428	54.335	29.48	2250
171347	2	383	178	51.896111	29.448333	841
171350	2	378	219	52.423056	29.441389	1752
171353	2	378	413	52.6525	29.416389	1482
171356	2	378	219	52.344167	29.415556	1792
171359	2	383	174	51.993056	29.402778	970
171362	2	376	416	52.8025	29.380833	1493
171365	2	378	176	52.1625	29.37861111	1373
171368	1	390	429	54.4619	29.3642	1988
171371	2	383	174	51.871944	29.353333	722
171374	1	390	432	54.799	29.332	1709
171377	2	383	175	51.705278	29.289722	825
171380	2	383	174	51.936111	29.288056	751
171383	2	376	415	53.201	29.28	1535
171386	2	366	396	53.9222	29.2626	1573
171389	2	366	396	53.986944	29.248056	1583
171392	2	376	415	52.956111	29.233611	1508
171395	2	366	396	53.908333	29.228333	1610
171398	2	376	415	53.133056	29.214167	1505
171401	2	384	414	52.683398	29.220598	1553
171404	2	366	211	53.668611	29.201111	1578
171407	2	366	211	53.774444	29.193611	1593
171410	2	381	194	52.461389	29.169444	1756
171413	2	380	210	53.41	29.16	1725
171416	1	390	432	54.7003	29.1483	1594
171419	2	379	175	52.020289	29.117427	754
171422	2	381	174	52.23	29.1141	1333
171425	2	380	210	53.65	29.11	1537
171428	1	390	398	54.4672	29.1042	1884
171429	2	381	193	52.648703	29.101964	1928
171430	1	390	398	54.3557	29.1123	1851
171431	2	390	252	54.5603	29.0828	2022
171434	2	379	175	52.034444	29.067222	780
171437	2	381	193	52.572778	29.037222	1523
171440	2	381	193	52.445	29.022778	1701
171443	2	366	214	54.239722	29.015	1463
171446	1	390	433	54.813	29.006	1589
171449	2	369	217	53.083	29.004	1365
171452	2	369	217	52.9306	28.9727	1731
171455	2	366	252	54.4	28.98	1456
171458	2	379	175	51.956599	28.972584	771
171461	2	366	252	54.339444	28.965	1461
171464	2	369	217	53.219	28.962685	1277
171467	2	380	209	53.63	28.95	1400
171470	2	380	213	54	28.95	1388
171473	1	390	433	54.9439	28.9458	1598
171476	2	369	217	53.31	28.94	1386
171479	2	379	175	52.245278	28.928889	1277
171480	2	390	252	54.7039	28.9461	2063
171482	2	369	217	53.305278	28.908056	1219
171485	2	380	213	54.13	28.9	1403
171488	2	381	216	52.749167	28.868333	1545
171491	2	381	192	52.571	28.859	1344
171494	1	390	433	55.0122	28.8561	1605
171497	2	381	192	52.420833	28.830278	1316
171500	1	373	433	54.717222	28.820278	1969
171503	2	380	208	53.76	28.79	1226
171506	2	373	250	54.318889	28.788889	1094
171509	2	373	250	54.560833	28.754444	1184
171512	2	373	250	54.263056	28.752778	1081
171515	2	381	192	52.671111	28.750556	1355
171518	2	380	208	53.8	28.75	1207
171521	2	369	215	53.071	28.743	1128
171523	1	372	199	53.057314	27.780347	537
171524	2	381	192	52.621111	28.720278	1218
171527	2	369	215	52.951	28.702	1207
171530	1	373	248	54.984444	28.674167	1979
